Local Time,kW Demand,kWh_Net
2012-Jan-05 18:30:00.000,145.4789,3259458.0000
2012-Jan-05 18:45:00.000,107.6426,3259485.0000
2012-Jan-05 19:00:00.000,102.4185,3259510.5000
2012-Jan-05 19:15:00.000,102.9849,3259536.2500
2012-Jan-05 19:30:00.000,101.2825,3259561.7500
2012-Jan-05 19:45:00.000,99.6535,3259586.5000
2012-Jan-05 20:00:00.000,99.6696,3259611.5000
2012-Jan-05 20:15:00.000,98.6575,3259636.2500
2012-Jan-05 20:30:00.000,94.7908,3259659.7500
2012-Jan-05 20:45:00.000,98.1709,3259684.5000
2012-Jan-05 21:00:00.000,98.1617,3259709.0000
2012-Jan-05 21:15:00.000,94.6260,3259732.5000
2012-Jan-05 21:30:00.000,95.0723,3259756.2500
2012-Jan-05 21:45:00.000,95.5703,3259780.2500
2012-Jan-05 22:00:00.000,97.2226,3259804.5000
2012-Jan-05 22:15:00.000,95.4001,3259828.5000
2012-Jan-05 22:30:00.000,96.5108,3259852.5000
2012-Jan-05 22:45:00.000,93.9787,3259876.0000
2012-Jan-05 23:00:00.000,96.9919,3259900.2500
